PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13501925,NF_18072022000087130,MAJOR,ERICSSON,R113E | MA2U0614B2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,16-Jul-2022 00:00:00,"Jul 18, 2022 2:59 AM",NAK_FO_RAN,1496.68,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13501928,NF_18072022000087142,MAJOR,ERICSSON,R113E | MA2U0614B1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,16-Jul-2022 00:00:00,"Jul 18, 2022 3:00 AM",NAK_FO_RAN,1496.68,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13480002,NF_15072022000058215,MAJOR,NSN,R543N | SB2U0658B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,13-Jul-2022 00:00:00,"Jul 15, 2022 2:57 AM",NAK_FO_RAN,1568.72,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 20, 2022 3:18 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13493987,NF_17072022000076334,MAJOR,ERICSSON,R263E | KJ2U0156B1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),-0.001,"IsLessThanOrEqual 0    ",NODEB,15-Jul-2022 00:00:00,"Jul 17, 2022 3:01 AM",NAK_FO_RAN,1520.66,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 3:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13468066,NF_13072022000042364,MAJOR,HUAWEI,"GSRHB_LAI=432110C85,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),11.59,"IsGreaterThan 10    ",TAC,12-Jul-2022 11:00:00,"Jul 13, 2022 11:55 AM",CTO_NAK_TEHRAN_LAC,1250.51,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Sep 3, 2022 10:14 AM",Confirmed,0.28,308.31,Daily_Weekly
13468069,NF_13072022000042365,MAJOR,HUAWEI,"GSRHC_LAI=432110C85,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),10.511,"IsGreaterThan 10    ",TAC,12-Jul-2022 11:00:00,"Jul 13, 2022 11:55 AM",CTO_NAK_TEHRAN_LAC,1607.75,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Sep 7, 2022 9:29 PM",INITIAL DIAGNOSIS,0.27,,Daily_Weekly
13444157,NF_10072022000011404,MAJOR,HUAWEI,B548W | SB1G2159B,TCH_Availability(HU_Cell),0,"IsLessThanOrEqual 0    ",BTS,08-Jul-2022 00:00:00,"Jul 10, 2022 3:00 AM",NAK_FO_RAN,1688.67,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 18, 2022 2:55 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13444158,NF_10072022000011405,MAJOR,HUAWEI,B548W | SB1G2159A,TCH_Availability(HU_Cell),0,"IsLessThanOrEqual 0    ",BTS,08-Jul-2022 00:00:00,"Jul 10, 2022 3:00 AM",NAK_FO_RAN,1688.67,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 18, 2022 2:56 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13444179,NF_10072022000011436,MAJOR,NSN,R542N | SB2U0210A1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,08-Jul-2022 00:00:00,"Jul 10, 2022 3:02 AM",NAK_FO_RAN,1688.65,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 20, 2022 3:17 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13444193,NF_10072022000011464,MAJOR,NSN,R542N | SB2U0210A2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,08-Jul-2022 00:00:00,"Jul 10, 2022 3:03 AM",NAK_FO_RAN,1688.63,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 20, 2022 3:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437049,NF_09072022000001971,MAJOR,NSN,R543N | SB2U0666B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:51 AM",NAK_FO_RAN,1712.83,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 20, 2022 3:17 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437056,NF_09072022000001993,MAJOR,NSN,R512N | KH2U0031B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:51 AM",NAK_FO_RAN,1712.82,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:13 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437060,NF_09072022000001985,MAJOR,NSN,R543N | SB2U0159B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:51 AM",NAK_FO_RAN,1712.82,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 18, 2022 2:55 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437068,NF_09072022000002005,MAJOR,NSN,R543N | SB2U0666B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:52 AM",NAK_FO_RAN,1712.81,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 20, 2022 3:15 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437077,NF_09072022000002024,MAJOR,NSN,R543N | SB2U0159B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:53 AM",NAK_FO_RAN,1712.79,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 18, 2022 2:55 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13437094,NF_09072022000002054,MAJOR,NSN,R512N | KH2U0031B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,07-Jul-2022 00:00:00,"Jul 9, 2022 2:54 AM",NAK_FO_RAN,1712.77,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:14 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13462484,NF_12072022000035197,MAJOR,REGULATORY KPIS,4G_ALBORZ_KARAJ_SARALLAH HESARAK,Faradid_IR_Web_Throughput,0.3,"IsLessThan 0.5    ",CITY,11-Jul-2022 00:00:00,"Jul 12, 2022 3:50 PM",CTO_NAK_ALBORZ_OPT,961.23,CLOSED,RAN HW ISSUE,,ALBORZ_R,ALBORZ_P,4,"Aug 19, 2022 4:41 AM",Confirmed,1.12,226.12,Daily_Weekly
13462501,NF_12072022000035205,MAJOR,REGULATORY KPIS,3G_ALBORZ_KARAJ_SARALLAH HESARAK,Faradid_IR_Web_Throughput,0.16,"IsLessThan 0.3    ",CITY,11-Jul-2022 00:00:00,"Jul 12, 2022 3:51 PM",CTO_NAK_ALBORZ_OPT,961.15,CLOSED,RAN HW ISSUE,,ALBORZ_R,ALBORZ_P,4,"Aug 19, 2022 4:41 AM",Confirmed,1.12,226.11,Daily_Weekly
13457642,NF_12072022000028752,MAJOR,NSN,B717N | FS1G0819C_173,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,10-Jul-2022 00:00:00,"Jul 12, 2022 2:41 AM",NAK_FO_RAN,1640.99,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 18, 2022 2:47 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13465406,NF_13072022000038925,MAJOR,NSN,B4541N | SB1G0160B_380,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,11-Jul-2022 00:00:00,"Jul 13, 2022 2:41 AM",NAK_FO_RAN,1616.99,ASSIGNED,,,NONE_R,NONE_P,4,"Aug 20, 2022 3:04 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13449520,NF_11072022000018177,MAJOR,HUAWEI,"GSRHA_LAI=432110C85,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),12.66,"IsGreaterThan 10    ",TAC,10-Jul-2022 00:00:00,"Jul 11, 2022 12:51 AM",CTO_NAK_TEHRAN_LAC,1162.91,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 22, 2022 7:18 PM",Confirmed,1.36,282.6,Daily_Weekly
13457720,NF_12072022000028879,MAJOR,HUAWEI,B548W | SB1G2117A,TCH_Availability(HU_Cell),0,"IsLessThanOrEqual 0    ",BTS,10-Jul-2022 00:00:00,"Jul 12, 2022 2:53 AM",NAK_FO_RAN,1640.79,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 19, 2022 3:00 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13465411,NF_13072022000038934,MAJOR,NSN,B5742N | KB4G6001B_218,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,11-Jul-2022 00:00:00,"Jul 13, 2022 2:42 AM",NAK_FO_RAN,1616.98,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 20, 2022 3:05 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13465425,NF_13072022000038962,MAJOR,NSN,B5742N | KB4G6001A_217,TCH_Availability(Nokia_SEG),0,"IsLessThanOrEqual 0    ",BTS,11-Jul-2022 00:00:00,"Jul 13, 2022 2:43 AM",NAK_FO_RAN,1616.96,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 20, 2022 3:02 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13465432,NF_13072022000038976,MAJOR,NSN,R542N | SB2U0046C1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,11-Jul-2022 00:00:00,"Jul 13, 2022 2:44 AM",NAK_FO_RAN,1616.95,ASSIGNED,,,NONE_R,NONE_P,7,"Aug 19, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13465438,NF_13072022000038988,MAJOR,NSN,R542N | SB2U0046C2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,11-Jul-2022 00:00:00,"Jul 13, 2022 2:44 AM",NAK_FO_RAN,1616.94,ASSIGNED,,,NONE_R,NONE_P,7,"Aug 19, 2022 3:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553354,NF_25072022000053866,MAJOR,ERICSSON,R132E | GL2U0295B2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:54 AM",NAK_FO_RAN,1328.78,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553357,NF_25072022000053872,MAJOR,ERICSSON,R132E | GL2U0295C2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:54 AM",NAK_FO_RAN,1328.77,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553360,NF_25072022000053878,MAJOR,ERICSSON,R132E | GL2U0295A1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:54 AM",NAK_FO_RAN,1328.77,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553363,NF_25072022000053888,MAJOR,ERICSSON,R132E | GL2U0295A2,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:55 AM",NAK_FO_RAN,1328.76,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553365,NF_25072022000053892,MAJOR,ERICSSON,R132E | GL2U0295C1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:55 AM",NAK_FO_RAN,1328.76,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13553369,NF_25072022000053899,MAJOR,ERICSSON,R132E | GL2U0295B1,Cell_Availability_Rate_Include_Blocking(UCell_Eric),0,"IsLessThanOrEqual 0    ",NODEB,23-Jul-2022 00:00:00,"Jul 25, 2022 2:55 AM",NAK_FO_RAN,1328.76,ASSIGNED,,,NONE_R,NONE_P,3,"Aug 18, 2022 2:54 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13565800,NF_26072022000069491,EMERGENCY,ERICSSON,B027E,TCH_Assign_Fail_Rate(Congestion_Excluded)(Eric_BSC),23.29,"IsGreaterThanOrEqual 10    ","BSC ",26-Jul-2022 16:00:00,"Jul 26, 2022 6:10 PM",NAK_BO_RANE,1289.51,ASSIGNED,,,TEHRAN_R,TEHRAN_P,2,"Sep 7, 2022 7:50 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13566828,NF_26072022000070642,MAJOR,HUAWEI,"GSRHA_LAI=432112012,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),13.089,"IsGreaterThan 10    ",TAC,25-Jul-2022 22:00:00,"Jul 26, 2022 10:29 PM",CTO_NAK_TEHRAN_LAC,929.07,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,5,"Aug 26, 2022 2:45 AM",Confirmed,1.76,232.55,Daily_Weekly
13559061,NF_25072022000061061,EMERGENCY,HUAWEI,B7832H,SDCCH_Congestion_Rate(HU_BSC),20.648,"IsGreaterThanOrEqual 10    ","BSC ",25-Jul-2022 17:00:00,"Jul 25, 2022 7:56 PM",NAK_BO_RANH,1311.75,ASSIGNED,,,WEST_R,KERMANSHAH_P,5,"Sep 11, 2022 7:33 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13543377,NF_23072022000041144,EMERGENCY,ERICSSON,B5142E,SDCCH_Congestion_Rate(Eric_BSC),18.307,"IsGreaterThanOrEqual 10    ","BSC ",23-Jul-2022 14:00:00,"Jul 23, 2022 4:21 PM",NAK_BO_RANE,1363.32,ASSIGNED,,,NORTHEAST_R,GILAN_P,3,"Sep 16, 2022 11:52 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13560412,NF_26072022000062789,MAJOR,NSN,R542N | SB2U0801B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,24-Jul-2022 00:00:00,"Jul 26, 2022 2:52 AM",NAK_FO_RAN,1304.81,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 20, 2022 3:11 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13560413,NF_26072022000062790,MAJOR,NSN,R542N | SB2U0801B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,24-Jul-2022 00:00:00,"Jul 26, 2022 2:52 AM",NAK_FO_RAN,1304.81,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 20, 2022 3:11 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13525669,NF_21072022000018857,MAJOR,HUAWEI,B5763H | HZ1G1976B,SDCCH_Access_Success_Rate_New(Hu_Cell),48.912,"IsLessThanOrEqual 50    ",BTS,18-Jul-2022 00:00:00,"Jul 21, 2022 2:20 AM",CTO_FARAFAN_OPT,1425.34,INPROGRESS,OTHERS-UNKNOWN ISSUE,,SOUTH_R,HORMOZGAN_P,2,"Sep 6, 2022 2:27 AM",INITIAL DIAGNOSIS,1.85,,Daily_Weekly
13517418,NF_20072022000007933,MAJOR,NSN,R514N | KH2U1459C1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:48 AM",NAK_FO_RAN,1448.87,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:12 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517450,NF_20072022000007996,MAJOR,NSN,R514N | KH2U1459A1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:50 AM",NAK_FO_RAN,1448.84,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:16 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517452,NF_20072022000007997,MAJOR,NSN,R514N | KH2U1459B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:50 AM",NAK_FO_RAN,1448.83,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:16 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517453,NF_20072022000007999,MAJOR,NSN,R514N | KH2U1459C2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:51 AM",NAK_FO_RAN,1448.83,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:16 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517454,NF_20072022000008000,MAJOR,NSN,R514N | KH2U1459D1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:51 AM",NAK_FO_RAN,1448.83,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:17 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13526183,NF_21072022000019514,MINOR,HUAWEI,"ESEFB | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",PDN_Connectivity_SR%_Per_PLMN,98.967,"IsLessThan 99 ",USN,21-Jul-2022 02:00:00,"Jul 21, 2022 4:52 AM",SNQM_BO_PS,1422.82,PARK,OTHER,,NONE_R,NONE_P,36,"Aug 29, 2022 5:51 AM",PARKED:WO,0.62,,Daily_Weekly
13526656,NF_21072022000020110,MAJOR,HUAWEI,"GSTZA_LAI=432110752,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),11.567,"IsGreaterThan 10    ",TAC,20-Jul-2022 07:00:00,"Jul 21, 2022 7:51 AM",CTO_FARAFAN_LAC,1419.83,INPROGRESS,OTHERS-UNKNOWN ISSUE,,WEST_R,KURDESTAN_P,5,"Sep 3, 2022 10:14 AM",INITIAL DIAGNOSIS,1.87,,Daily_Weekly
13517463,NF_20072022000008015,MAJOR,NSN,R514N | KH2U1459A2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:51 AM",NAK_FO_RAN,1448.82,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:16 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517464,NF_20072022000008019,MAJOR,NSN,R514N | KH2U1459D2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:52 AM",NAK_FO_RAN,1448.82,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:16 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517513,NF_20072022000008123,MAJOR,NSN,R514N | KH2U1459B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:56 AM",NAK_FO_RAN,1448.75,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 20, 2022 3:14 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13517520,NF_20072022000008130,MAJOR,NSN,R543N | SB2U0314A1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,18-Jul-2022 00:00:00,"Jul 20, 2022 2:56 AM",NAK_FO_RAN,1448.74,ASSIGNED,,,NONE_R,NONE_P,5,"Aug 19, 2022 3:01 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13519976,NF_20072022000011260,MAJOR,HUAWEI,"MSBEB | LABEL=B054H, GCI=43211145C",2G_LUSR_ATT_Huawei,77.694,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,20-Jul-2022 07:00:00,"Jul 20, 2022 11:25 AM",CTO_NAK_TEHRAN_LAC,1440.25,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,46,"Sep 16, 2022 2:45 AM",Acknowledge,1.02,,Daily_Weekly
13531339,NF_21072022000026041,EMERGENCY,HUAWEI,B7831H,SDCCH_Congestion_Rate(HU_BSC),10.476,"IsGreaterThanOrEqual 10    ","BSC ",21-Jul-2022 18:00:00,"Jul 21, 2022 8:56 PM",NAK_BO_RANH,1406.75,ASSIGNED,,,WEST_R,KERMANSHAH_P,4,"Sep 9, 2022 9:48 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13602162,NF_31072022000014160,MAJOR,NSN,R344N | KM2U0428,HS-DSCH_CREDIT_REDUCTIONS_DUE_TO_FRAME_LOSS(WBTS),87042,"IsGreaterThan 40000    ",NODEB,28-Jul-2022 00:00:00,"Jul 31, 2022 2:28 AM",CTO_NAK_NOKIA_TRANS,1185.21,INPROGRESS,TRS HW ISSUE,,CENTRAL_R,KERMAN_P,2,"Sep 6, 2022 2:38 AM",INITIAL DIAGNOSIS,2.45,,Daily_Weekly
13607035,NF_01082022000020073,MAJOR,HUAWEI,GSMDB | TAI GROUP NAME=43211EC91,ESM_failure_vs_Attach_Req_%,65.333,"IsGreaterThan 50    ",USN,31-Jul-2022 10:00:00,"Aug 1, 2022 10:37 AM",CTO_CORE_OPT_WG,1153.05,ASSIGNED,,,NONE_R,NONE_P,6,"Aug 22, 2022 1:27 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13602175,NF_31072022000014186,MAJOR,HUAWEI,AHWAZ_R615H | KZ0911,VS.RscGroup.FlowCtrol.DL.DropNum(Huawei_NodeB),367743,"IsGreaterThan 50000    ",NODEB,28-Jul-2022 00:00:00,"Jul 31, 2022 2:29 AM",CTO_NAK_HUAWEI_TRANS,877.49,CLOSED,OTHER,,SOUTH_R,KHUZESTAN_P,4,"Aug 21, 2022 2:46 AM",Confirmed,2.43,232.95,Daily_Weekly
13609878,NF_01082022000024848,EMERGENCY,HUAWEI,"ESKZE | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",S1_Mode_Combined_Attach_SR_per_PLMN_(Excluding_RAN%)_Ticketing,51.897,"IsLessThan 65    ",USN,01-Aug-2022 13:00:00,"Aug 1, 2022 3:25 PM",BO_GPRS,1148.26,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 18, 2022 3:43 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13607162,NF_01082022000020341,MAJOR,NSN,R719N | FS2U0707B1,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,30-Jul-2022 00:00:00,"Aug 1, 2022 10:50 AM",NAK_FO_RAN,1152.84,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 2:55 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13607163,NF_01082022000020343,MAJOR,NSN,R719N | FS2U0707B2,Cell_Availability_including_blocked_by_user_state(Nokia_UCell),0,"IsLessThanOrEqual 0    ",NODEB,30-Jul-2022 00:00:00,"Aug 1, 2022 10:50 AM",NAK_FO_RAN,1152.84,ASSIGNED,,,NONE_R,NONE_P,2,"Aug 19, 2022 2:55 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13607231,NF_01082022000020473,MAJOR,ERICSSON,R112E | MA2U0220,pmHsDataFramesLost(Eric_NodeB),177005,"IsGreaterThan 50000    ",NODEB,29-Jul-2022 00:00:00,"Aug 1, 2022 10:58 AM",CTO_NAK_NORTH_TRANS,1061.08,CLOSED,OTHER,,NORTHEAST_R,MAZANDARAN_P,3,"Sep 6, 2022 2:39 AM",Confirmed,1.13,292.98,Daily_Weekly
13607232,NF_01082022000020475,MAJOR,ERICSSON,R112E | MAUL0393,pmHsDataFramesLost(Eric_NodeB),93053,"IsGreaterThan 50000    ",NODEB,29-Jul-2022 00:00:00,"Aug 1, 2022 10:58 AM",CTO_NAK_NORTH_TRANS,1152.72,INPROGRESS,RAN HW ISSUE,,NORTHEAST_R,MAZANDARAN_P,2,"Sep 6, 2022 2:39 AM",INITIAL DIAGNOSIS,1.13,,Daily_Weekly
13607250,NF_01082022000020504,MAJOR,HUAWEI,TH_TH5030B,Carrier_Aggregation_DL_traffic_PDCP_GB(Huawei_Location),0,"IsLessThanOrEqual 0    ",ENODEB,29-Jul-2022 00:00:00,"Aug 1, 2022 10:59 AM",CTO_NAK_TEHRAN_OPT,722.07,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,3,"Aug 25, 2022 2:40 AM",Confirmed,1.12,181.99,Daily_Weekly
13601649,NF_31072022000013555,MAJOR,HUAWEI,"GSRHA_LAI=432111843,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),12.031,"IsGreaterThan 10    ",TAC,30-Jul-2022 00:00:00,"Jul 31, 2022 12:14 AM",CTO_NAK_TEHRAN_LAC,591.6,CLOSED,OTHER,,TEHRAN_R,TEHRAN_P,5,"Aug 20, 2022 12:37 AM",Confirmed,2.65,151.65,Daily_Weekly
13579582,NF_28072022000086820,MAJOR,HUAWEI,"GSRHB_LAI=432111463,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),11.624,"IsGreaterThan 10    ",TAC,27-Jul-2022 09:00:00,"Jul 28, 2022 11:11 AM",CTO_NAK_TEHRAN_LAC,1248.48,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,6,"Sep 6, 2022 2:59 PM",INITIAL DIAGNOSIS,1.79,,Daily_Weekly
